IncidentID,IncidentDate,ReportDate,Location,Department,IncidentType,Designator,Severity,Status,ReportedBy,AssignedTo,Witnesses,PoliceNotified,PoliceReportNumber,PropertyDamage,EstimatedCost,InjuryOccurred,VideoEvidence,FollowUpRequired,ResolutionNotes,Narrative
INC-010544,2025-08-13 16:14,2025-08-14 10:14,Cafeteria,IT,MEDICAL_EMERGENCY,MEDICAL,High,Closed,Employee_5066,Pending,5,True,,True,0,True,True,False,,"Heat exhaustion incident during outdoor event. Employee treated on-site, recovered."
INC-010545,2025-05-26 16:14,2025-05-27 21:14,Break Room,Operations,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Closed,Employee_3668,Security_19,2,True,,False,500,False,True,False,Investigation complete,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010546,2025-09-26 16:14,2025-09-28 09:14,Break Room,Marketing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Open,Employee_3160,Security_16,0,True,,True,100,False,True,False,Investigation complete,Unauthorized person found in restricted area South Wing. Individual escorted out by security.
INC-010547,2024-11-19 16:14,2024-11-20 17:14,Cafeteria,Finance,UNAUTHORIZED_ACCESS,ACCESS,Medium,Under Investigation,Employee_8348,Security_6,2,True,,True,0,False,True,False,,Unauthorized vehicle in executive parking area. Vehicle towed by security.
INC-010548,2025-03-25 16:14,2025-03-25 17:14,Retail Store,Sales,VANDALISM,VANDALISM,Medium,Open,Employee_7798,Security_18,0,True,,True,0,False,False,True,,Property damage to break room. Tables and chairs overturned and damaged.
INC-010549,2024-11-29 16:14,2024-11-30 10:14,Break Room,Facilities,THEFT,THEFT,High,Resolved,Employee_3619,Pending,2,True,,False,0,False,False,False,,Shoplifting incident at retail location. Suspect took wallet valued at $500. Suspect apprehended.
INC-010550,2025-06-30 16:14,2025-07-01 04:14,Loading Dock,Legal,WORKPLACE_VIOLENCE,VIOLENCE,Critical,Under Investigation,Employee_5970,Pending,0,True,,False,0,True,False,True,,Aggressive behavior displayed during termination meeting. Additional security called.
INC-010551,2025-07-21 16:14,2025-07-22 23:14,Manufacturing Floor,Facilities,VANDALISM,VANDALISM,Medium,Under Investigation,Employee_2272,Security_20,0,True,,True,0,False,False,False,,Elevator buttons smashed in building D. Repair estimated at $2000.
INC-010552,2025-05-23 16:14,2025-05-24 18:14,Executive Suite,IT,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_2967,Security_10,2,False,PR-939444,True,0,False,True,False,,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010553,2025-09-11 16:14,2025-09-13 14:14,Cafeteria,Finance,THEFT,THEFT,Medium,Open,Employee_7513,Security_13,0,False,,False,0,False,True,True,Investigation complete,Break-in at warehouse Main Campus. Multiple keyboards stolen. Total loss approximately $1000.
INC-010554,2025-07-09 16:14,2025-07-10 07:14,Cafeteria,Security,MEDICAL_EMERGENCY,MEDICAL,High,Open,Employee_8132,Pending,1,True,,True,1000,False,True,False,Investigation complete,"Employee fainted in conference room during meeting. Paramedics arrived, vitals stable."
INC-010555,2025-04-06 16:14,2025-04-07 21:14,Conference Room,Sales,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_9884,Pending,3,True,,True,0,False,False,False,,Attempted access to server room without proper credentials. Access denied and logged.
INC-010556,2025-07-24 16:14,2025-07-26 04:14,Parking Lot,Operations,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_7864,Security_4,4,True,,False,100,False,True,False,,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010557,2025-03-19 16:14,2025-03-21 12:14,Loading Dock,HR,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_3551,Security_7,4,True,,True,500,False,True,False,,Door to restricted area B-12 found propped open. Area secured by security team.
INC-010558,2024-10-30 16:14,2024-10-30 20:14,Warehouse,Sales,VANDALISM,VANDALISM,Medium,Open,Employee_7912,Pending,0,False,,False,0,False,False,False,Investigation complete,Windows broken in office 101. Glass shattered across floor. Repair crew dispatched.
INC-010559,2025-03-31 16:14,2025-04-02 16:14,Retail Store,HR,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Closed,Employee_9033,Pending,0,False,PR-191046,False,0,False,True,True,,"Person attempting to peer into windows on ground floor. Security approached, individual left."
INC-010560,2025-05-01 16:14,2025-05-02 11:14,Retail Store,Security,POLICY_VIOLATION,POLICY,Low,Resolved,Employee_2555,Security_1,4,True,PR-566018,True,1000,False,False,False,Investigation complete,Visitor policy violated - guest not signed in at reception. Host employee counseled.
INC-010561,2025-07-22 16:14,2025-07-22 18:14,Break Room,Legal,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Resolved,Employee_2796,Security_5,1,False,,True,0,False,True,False,,Suspicious individual loitering near loading dock for 62 minutes. Security monitored.
INC-010562,2025-08-07 16:14,2025-08-09 15:14,Server Room,Legal,VANDALISM,VANDALISM,Low,Resolved,Employee_9128,Pending,0,False,,True,0,False,True,False,,Elevator buttons smashed in building Main Campus. Repair estimated at $5000.
INC-010563,2025-08-04 16:14,2025-08-04 23:14,Main Office,Finance,SAFETY_HAZARD,SAFETY,Medium,Under Investigation,Employee_4219,Pending,4,False,,True,0,True,True,True,,"Electrical hazard discovered in building B. Power shut off, electrician notified."
INC-010564,2024-12-18 16:14,2024-12-20 01:14,Main Office,Sales,THEFT,THEFT,Medium,Closed,Employee_4992,Security_16,1,False,,True,0,False,False,True,,Vehicle burglary in parking lot. phone stolen from unlocked car. Value $100.
INC-010565,2025-03-16 16:14,2025-03-18 08:14,Conference Room,Operations,THEFT,THEFT,High,Resolved,Employee_1977,Security_14,2,False,,False,0,False,True,True,,Missing backpack discovered during inventory check. Last seen 6 days ago. Estimated value $250.
INC-010566,2024-12-10 16:14,2024-12-10 17:14,Laboratory,HR,CYBER_SECURITY,CYBER,High,Under Investigation,Employee_1654,Pending,3,False,,False,0,False,False,False,Investigation complete,Unauthorized USB drive found plugged into secure terminal. Device confiscated.
INC-010567,2025-02-05 16:14,2025-02-06 13:14,Retail Store,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_5394,Pending,4,True,,False,5000,False,True,False,Investigation complete,"Person attempting to peer into windows on ground floor. Security approached, individual left."
INC-010568,2025-08-03 16:14,2025-08-05 12:14,Break Room,Operations,VANDALISM,VANDALISM,Medium,Closed,Employee_4349,Security_15,0,False,,True,500,False,True,False,,Elevator buttons smashed in building South Wing. Repair estimated at $2000.
INC-010569,2025-08-11 16:14,2025-08-12 16:14,Retail Store,Manufacturing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Open,Employee_4095,Pending,3,False,,False,0,False,True,False,Investigation complete,Individual without badge found wandering in building Main Campus. Identified as lost visitor.
INC-010570,2025-04-11 16:14,2025-04-13 16:14,Loading Dock,IT,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Open,Employee_5544,Pending,1,True,PR-820082,False,0,False,True,True,,Unusual activity reported in parking lot late at night. Individual taking photos of building.
INC-010571,2025-05-30 16:14,2025-06-01 03:14,Conference Room,Operations,MEDICAL_EMERGENCY,MEDICAL,High,Open,Employee_6189,Security_8,3,True,,True,0,False,False,True,,"Employee fainted in conference room during meeting. Paramedics arrived, vitals stable."
INC-010572,2025-08-20 16:14,2025-08-20 16:14,Lobby,Sales,POLICY_VIOLATION,POLICY,Medium,Resolved,Employee_8309,Security_7,0,True,,False,0,False,False,False,,Employee accessing social media on company network during work hours. Policy reminder sent.
INC-010573,2024-12-02 16:14,2024-12-03 16:14,Manufacturing Floor,Legal,SAFETY_HAZARD,SAFETY,Medium,Closed,Employee_3367,Pending,1,False,,False,0,False,True,False,Investigation complete,"Fire alarm triggered by smoke in kitchen area. Building evacuated, all clear given."
INC-010574,2024-12-25 16:14,2024-12-26 14:14,Conference Room,Manufacturing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Resolved,Employee_8148,Pending,0,False,,True,0,False,False,False,,Former employee attempted building access. Badge already deactivated. Entry denied.
INC-010575,2024-12-02 16:14,2024-12-04 12:14,Retail Store,IT,VANDALISM,VANDALISM,Medium,Open,Employee_9605,Pending,1,False,,False,0,False,True,True,,Property damage to break room. Tables and chairs overturned and damaged.
INC-010576,2025-01-06 16:14,2025-01-07 22:14,Laboratory,Finance,VANDALISM,VANDALISM,Low,Open,Employee_4201,Security_20,0,True,,True,1000,False,False,True,,Windows broken in office 101. Glass shattered across floor. Repair crew dispatched.
INC-010577,2025-01-28 16:14,2025-01-28 19:14,Laboratory,Finance,CYBER_SECURITY,CYBER,High,Open,Employee_8685,Security_5,1,False,,False,0,False,False,True,Investigation complete,Data breach suspected - unusual file access patterns detected. Investigation ongoing.
INC-010578,2025-02-05 16:14,2025-02-07 11:14,Loading Dock,Manufacturing,SAFETY_HAZARD,SAFETY,Critical,Resolved,Employee_9602,Pending,4,False,PR-648898,False,0,False,True,True,,Wet floor without signage caused slip hazard. Employee fell but not seriously injured.
INC-010579,2025-10-01 16:14,2025-10-02 12:14,Manufacturing Floor,Operations,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Under Investigation,Employee_8135,Pending,4,True,,False,0,False,True,True,Investigation complete,Drone spotted flying near building perimeter. Activity reported to authorities.
INC-010580,2025-08-08 16:14,2025-08-09 18:14,Main Office,Operations,CYBER_SECURITY,CYBER,High,Open,Employee_5840,Security_12,2,False,PR-785173,False,0,False,False,False,Investigation complete,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010581,2025-10-08 16:14,2025-10-08 22:14,Parking Lot,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_1404,Security_17,5,False,,False,0,False,False,False,Investigation complete,Suspicious individual loitering near loading dock for 69 minutes. Security monitored.
INC-010582,2024-11-06 16:14,2024-11-08 03:14,Cafeteria,Legal,UNAUTHORIZED_ACCESS,ACCESS,Medium,Under Investigation,Employee_7191,Pending,5,False,,True,0,False,False,False,,Unauthorized person found in restricted area B. Individual escorted out by security.
INC-010583,2025-07-28 16:14,2025-07-29 19:14,Retail Store,Legal,THEFT,THEFT,High,Under Investigation,Employee_1009,Security_3,0,False,PR-925242,True,0,False,True,False,,Employee's personal backpack taken from locker in break room. Item worth $2000.
INC-010584,2024-10-29 16:14,2024-10-31 13:14,Server Room,Facilities,SAFETY_HAZARD,SAFETY,Critical,Closed,Employee_5018,Security_8,3,False,,False,0,False,True,False,Investigation complete,Broken stairway railing on floor 3 poses fall risk. Maintenance repairing immediately.
INC-010585,2025-01-09 16:14,2025-01-11 00:14,Conference Room,Manufacturing,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_6426,Security_10,1,True,,True,0,False,False,False,Investigation complete,Attempted access to server room without proper credentials. Access denied and logged.
INC-010586,2025-03-25 16:14,2025-03-27 05:14,Lobby,Manufacturing,VANDALISM,VANDALISM,Medium,Under Investigation,Employee_5693,Security_8,2,True,,False,0,False,True,True,Investigation complete,Security camera lens spray-painted in sector A. Camera non-functional.
INC-010587,2025-09-27 16:14,2025-09-28 00:14,Break Room,Marketing,THEFT,THEFT,High,Open,Employee_1662,Pending,2,True,,True,5000,False,True,True,Investigation complete,Vehicle burglary in parking lot. laptop stolen from unlocked car. Value $500.
INC-010588,2024-12-04 16:14,2024-12-05 10:14,Parking Lot,HR,CYBER_SECURITY,CYBER,Critical,Closed,Employee_3578,Security_17,3,True,,True,0,False,False,True,Investigation complete,Social engineering attempt via phone call. Employee reported suspicious request for passwords.
INC-010589,2025-05-08 16:14,2025-05-10 10:14,Conference Room,Operations,POLICY_VIOLATION,POLICY,Low,Resolved,Employee_3436,Security_5,0,True,,True,0,False,False,True,,Company vehicle used for unauthorized personal use. Fleet policy violation logged.
INC-010590,2024-11-05 16:14,2024-11-07 10:14,Retail Store,Legal,THEFT,THEFT,High,Under Investigation,Employee_8753,Pending,1,False,,True,0,False,False,False,,Shoplifting incident at retail location. Suspect took equipment valued at $5000. Suspect apprehended.
INC-010591,2024-12-27 16:14,2024-12-29 12:14,Parking Lot,IT,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_7812,Pending,2,True,,True,0,False,False,False,Investigation complete,Suspicious vehicle circling parking lot 45 times. License plate recorded.
INC-010592,2025-04-24 16:14,2025-04-24 16:14,Warehouse,Security,SAFETY_HAZARD,SAFETY,Critical,Under Investigation,Employee_4458,Pending,5,False,,True,0,True,False,False,Investigation complete,Malfunctioning elevator trapped 4 people for 83 minutes. Fire department responded.
INC-010593,2025-03-14 16:14,2025-03-15 21:14,Server Room,Legal,SAFETY_HAZARD,SAFETY,Medium,Closed,Employee_4651,Pending,2,True,PR-800901,False,0,True,True,True,,Chemical spill in laboratory 312. Area evacuated and hazmat team called.
INC-010594,2025-01-07 16:14,2025-01-08 18:14,Main Office,Facilities,POLICY_VIOLATION,POLICY,Medium,Open,Employee_9136,Security_19,4,False,PR-996777,True,1000,False,False,True,Investigation complete,Employee accessing social media on company network during work hours. Policy reminder sent.
INC-010595,2025-06-03 16:14,2025-06-04 02:14,Executive Suite,Sales,VANDALISM,VANDALISM,Medium,Resolved,Employee_3651,Security_14,5,True,,False,0,False,True,True,Investigation complete,Fire extinguisher discharged in hallway on floor 6. Area covered in powder. Cleanup required.
INC-010596,2025-08-12 16:14,2025-08-14 00:14,Loading Dock,Facilities,CYBER_SECURITY,CYBER,Critical,Open,Employee_8884,Pending,0,False,PR-470399,True,0,False,True,False,Investigation complete,Phishing email reported by employee. IT security team investigating sender.
INC-010597,2025-02-10 16:14,2025-02-12 16:14,Executive Suite,Marketing,CYBER_SECURITY,CYBER,High,Closed,Employee_7377,Security_14,4,False,,True,1000,False,True,True,Investigation complete,Malware detected on workstation in department B. Computer quarantined.
INC-010598,2025-02-24 16:14,2025-02-25 04:14,Main Office,Legal,CYBER_SECURITY,CYBER,Critical,Open,Employee_7103,Pending,5,True,PR-585995,True,0,False,True,True,Investigation complete,Social engineering attempt via phone call. Employee reported suspicious request for passwords.
INC-010599,2025-03-10 16:14,2025-03-11 10:14,Main Office,HR,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_3243,Pending,1,False,,False,5000,False,False,True,,Drone spotted flying near building perimeter. Activity reported to authorities.
