SubmissionDate,JASCCode,PartName,PartLocation,Discrepancy
2/25/2011 7:18:37,5320,ANGLE,FUSELAGE,"LT OBLIQUE ANGLE CRACKED. R & R LT OBLIQUE ANGLE IAW REO 601R-53-61-422, REV NC."
2/25/2011 7:40:59,5320,FITTING,FUSELAGE,"LT LBL27 & 36 484 CLIPS CRACKED. R & R CRACKED CLIP AT FS 484, LB 27 OTBD SIDE IAW REO 601R-53-41-059, REV B (REF TO W/O 51981/1000/0041 FOR REPLACEMENT OF CLIP AT FS 484, LBL 36)."
2/25/2011 7:44:55,5315,FLOORBEAM,FUSELAGE,"FLOORBEAM IS CORRODED AROUND 7 SCREW HOLES UNDER CARGO PIT FLOORBOARD 281 LLF. R & R FLOORBEAM CAP AT LBL 27.0, BETWEEN FS 569 AND FS 610, WL 73.10 IAW REO 601R-53-61-3778."
2/25/2011 7:47:45,7110,SEAL,RT COWLING,"RT UPPER NOSE COWL T/E SEAL CHAFED. R & R RT UPPER NOSE COWL T/E SEAL IAW CMM 71-14-01, REPAIR NR SRS 091."
2/25/2011 7:51:02,5753,FITTING,TE FLAP,"LT OTBD FLAP, FLAP ROLLER GUIDE FITTING CHAFED. REPAIRED LT OTBD FLAP, FLAP ROLLER GUIDE FITTING IAW REO 601R-57-53-839, REV."
2/25/2011 7:59:42,5320,WEB,FUSELAGE,WEB UNDER LBL 9 POST IS TORN AT UPPER HI LITE FASTENER HOLE . REPAIRED FS 559 WEB UNDER LBL 9 POST AT UPPER HI LITE FASTENER IAW REO 601R-53-41-1321-1.
2/25/2011 8:04:29,5230,STRUCTURE,CARGO DOOR,BAGGAGE DOOR LWR COAMING HALF IS GOUGED AT FWD LWR AND AFT SIDES. R & R CARGO DOOR UPPER AND LWR COAMING IAW SRM 51-42-02 & 51-42-13.
2/25/2011 7:27:48,7110,SEAL,RT COWLING,"RT LOWER NOSE COWL T/E SEAL CHAFED. R & R RT LOWER NOSE COWL T/E SEAL IAW CMM 71-14-01, REPAIR SRS 091."
9/13/2006 8:07:21,2920,HYDRAULIC LINE,NR 2 SYSTEM,"FOUND ON CREW PREFLIGHT, HYD SYSTEM NR 2 QUANTITY AT ZERO APPEARS TO BE LEAKING FROM AFT EQUIPMENT BAY. ISOLATED NR 2 RESERVOIR SUCTION LINE. REMOVED AND REPLACED RIGHT ENGINE DRIVEN PUMP SUCTION LINE REF AMM 20-22-00, OPS CHECK AND LEAK CHECK GOOD. (M)"
2/14/2021 20:24:02,5312,PRESSURE BLKHD,ZONE 200,"CRACK DETECTED ON FWD FACE OF AFT PRESSURE BULKHEAD AT RBL 18.00 36 INCHES ABOVE FLOOR AND ON LBL 36.20 6 INCHES ABOVE FLOOR LEVEL ***AIRCRAFT REMOVED FROM SERVICE*** REPAIRED DAMAGE AREAS ON AFT PRESSURE BULKHEAD AT RBL 18.00, 36 INCHES ABOVE FLOOR LEVEL AND AT LBL 36.20; 6 INCHES ABOVE FLOOR LEVEL IAW BOMBARDIER REO 601R-53-61-1285 REV E"
12/30/2010 7:26:45,7160,SKIN,RT INTAKE,"RT ENG INLET LIP SKIN PITTED. REMOVED LIGHT PITTING ON RT ENG INLET LIP SKIN BY SANDING. REMOVING .004 MATERIAL WITH .059 MATERIAL REMAINING, THE LIPSKIN IS WITHIN LIMITS IAW CMM 71-61-01, FIG 5003 LIGHT."
4/17/2009 7:18:51,2120,UNKNOWN,COCKPIT,"ELECTRICAL FUMES IN COCKPIT, UNABLE TO IDENTIFY SOURCE. COMPLIED WITH QRH (30 MILES ON APPROACH). INSP ACFT FWD CABIN AND COCKPIT LIGHTS, COOLING FANS AND DISPLAY SCREENS OPER BATT AC PAD FROM BATT ENG AND APU AIR. ALSO INSP GALLEY AREA AND COFFEEMAKER, NO ELECTRICAL ODOR OBSERVED. ACFT IS OK FOR SERVICE. (K)"
1/21/2011 8:15:58,5242,FITTING,E/E BAY DOOR,MAIN AVIONICS COMPARTMENT DOOR FWD LT DOOR SUPPORT FITTING CHAFED. REPAIRED IAW REO 601R-53-21-1218.
1/21/2011 10:03:28,5340,ATTACH FITTING,BS 484,"RT RBL 27 AND 36, 484 CLIPS CRACKED. R & R CLIP AT FS 484, RBL 36 IAW REO 601R-53-41-059, REV B. REF TO WO 51981/1000/0042 FOR REPLACEMENT OF FS484, RBL 27 CLIP."
8/25/2006 12:42:55,2760,PCU,SPOILERONS,SPOILERON FAULT MESSAGE IN FLIGHT. FELT MOMENTARILY DEPLOYMENT OF SPOILERON. REMOVED AND REPLACED LEFT SPOILERON INBOARD PCU IAW AMM CHAPTER 27-62-01. OPS CHECK GOOD. (M)
9/28/2016 9:24:54,5320,BRACKET,COCKPIT,"LEFT SIDE OF WINDSHIELD, LOWER CENTER POST BRACKET CRACKED."
9/28/2016 9:24:54,5320,INTERCOSTAL,FUSELAGE,FS 621 TO FS 625 INTERCOSTAL MEMBER AT STR 14L IS CRACKED.
9/28/2016 9:24:54,5320,FITTING,FUSELAGE,484 CLIP CRACKED AT LBL27.
9/28/2016 9:24:54,5313,STRINGER,FUSELAGE,STR 3L AT FS 280.00 CRACKED.
9/28/2016 9:24:55,5320,FITTING,FUSELAGE,484 CLIP CRACKED AT LBL 36.
9/28/2016 9:24:55,5320,FITTING,FUSELAGE,"FS 621 TO FS 625 CLIP, OBLIQUE ANGLE, ADJACENT TO FRAME FS 625 AT STR 14L IS CRACKED."
10/5/2016 7:54:34,5320,FLOOR SUPPORT,BS 559-621,MAIN CABIN FLOOR SUPPORT IS CORRODED AT FASTENER HOLES LBL 28 BS 559+80 - 621.
10/5/2016 7:54:34,5347,CARGO TRACK,BS 559-621,THE CARGOTRACK WAS CORRODED AT BS 621-559+112 LBL 9 IN AFT CARGO
1/23/2006 15:44:37,3210,BRACKET,PROX SENSOR,"GEARS UP DISAGREE CAS, AFTER TAKEOFF. MLG`S INDICATED UP AND LOCKED. NLG REMAINED DOWN. FOUND PROXIMITY SENSOR BRACKET BENT REMOVED AND REPLACED PROXIMITY SENSOR BRACKET IAW MM. REINSTALLED SENSOR TO WITHIN LIMITS IAW MM. PERFORMED GEAR SWING IAW MM. GEAR SWING OPS CHECK GOOD. (K)"
10/5/2016 7:54:34,5280,FITTING,NLG DOOR,UPON REMOVAL OF THE NLG SPADE DOOR FOUND EVIDENCE OF CORROSION UNDER THE LH HINGE FITTING
10/5/2016 7:54:34,5321,FRAME,BS 333,FRAME BS 333 IS CRACKED BETWEEN STRINGERS 1 AND 2L.
12/13/2022 12:00:23,5743,ANGLE,LT MLG WW,LEFT STRUCTURE CRACKED AT MLG WHEEL WELL BAY WEB FWD OF OUTBOARD SIDE AT FS 409+128 ON AFT SPAR. AIRCRAFT REMOVED FROM SERVICE. REMOVED AND REPLACED THE LT MLG WHEEL BAY ANGLE IAW AWAC-CRJ253-1914 REV IR.
6/1/2005 10:36:31,3211,BUSHING,LT MLG,"LEFT MLG FORWARD TRUNNION AFT BUSHING MIGRATED ON OUTBOARD EDGE .0015. INSTALLED NEW BUSHINGS, P/N 601R-57-21-003-41, IN FORWARD TRUNNION IAW BOMBARDIER, INC REO 601R-57-21-003-REV B. (M)"
7/18/2008 15:29:28,5240,HANDLE,SERVICE DOOR,CANNOT OPEN SERVICE DOOR FROM OUTSIDE. CLEANED AND LUBED SERVICE DOOR HANDLE AS REQUIRED IAW AMM 52-40-00. OPS CHECK GOOD.
8/7/2009 11:03:51,2751,DETECTOR,FLAP SKEW,"UPON CLIMBOUT FLAP FAIL AT 20 DEGREES WHEN HANDLE SELECTED TO 8 DEGREES. RESET IAW SUPP 98-018C. REF 190586/2 - TROUBLESHOT TO SKEW DETECTION UNIT, REMOVED AND REPLACED SKEW DETECTION UNIT IAW AMM 27-51-15, CYCLED FLAPS 8 CYCLES. OPS CHECK GOOD. REMOVED FROM MEL. (K)"
11/5/2018 9:33:07,5320,BRACKET,PAX DOOR,"PAX DOOR AFT BRACKET CORRODED. REPLACED THE PAX DOOR BRACKET IAW SRM 51-42-13, AND 51-42-06."
11/5/2018 9:33:07,5320,SUPPORT BRACKET,EXTRNL POWER,"OTBD FWD AND INDB AFT SCREW HOLES FOR EXTERNAL RECEPTACLE CRACKED. REMOVED AND REPLACED THE EXTERNAL POWER RECEPTACLE SUPPORT BRACKET IAW SRM 51-42-21, AND SRM 51-42-06"
11/5/2018 9:33:07,5340,BRACKET,LT MLG WW,LEFT FWD ZEE BRACKET WAS CRACKED ON THE OTBD SIDE FOR HYDRAULIC VOLUMETRIC FUSE. REMOVED AND REPLACED THE BRACKET IN THE LT WHEEL WELL IAW SRM 51-42-06.
11/5/2018 9:33:07,5347,SEAT TRACK,BS 364-399,LEFT SEAT TRACK NR 1 WAS CORRODED. REPLACED THE SEAT TRACK IAW AMM 53-01-11.
11/5/2018 9:33:07,5320,SUPPORT CHANNEL,BS 574,"CARGO DOOR FOWARD TRACK SUPPORT CHANNEL WAS CRACKED. REMOVED AND REPLACED THE SUPPORT CHANNEL IAW SRM 51-42-02, AND 51-42-06."
6/28/2005 12:58:27,5330,SKIN,FUSELAGE,2 DENTS RT SIDE AF FS409 + 32 BETWEEN STR 21R AND 22R. 3.5 INCHES LONG X 1.65 INCHES WIDE X 0.39 INCHES DEEP. 2.5 INCHES LONG X 1.5 INCHES WIDE X .022 INCHES DEEP. REPAIRED DAMAGE AT FS 409 +32 BETWEEN STR 21R AND 22R IAW SRM. (K)
2/1/2023 11:06:52,3416,INDICATOR,STANDY ALTIMETER,"ABORTED TAKE-OFF AT APPROX. 100 KNOTS DUE TO STANDBY ASI NOT COMING ALIVE. STANDBY ASI REMAINED AT ZERO. BRACKET TEMPS SHOWED 5,6,5,4. NO BRAKE OVERHEAT WARNING DISPLAYED. AIRCRAFT REMOVED FROM SERVICE. REMOVED AND REPLACED STBY ALT /IND ASI (SA/IAS) IAW AMM 34-12-01 OPS CHECK GOOD. ORIG SUBMISSION DATE: 1/23/2023"
5/15/2013 14:40:51,2760,CONTROL UNIT,SPOILERS,"CLIMBING THROUGH FL210, FELT BUMP IN ACFT SIMILAR TO WAKE TURBULANCE. IMMEDIATELY FOLLOWED BY O/B GROUND SPOILERS AND SPOILERONS STATUS MESSAGES. MESSAGES CLEARED. SEQUENCE REPEATED TWO MORE TIMES. LOSS OF INTERCONNECT FOR SECU 1 LOGGED IN MDC. REMOVED AND REPLACED SECU 1 AS PER AMM 27-61-05. OPS CHECKED GOOD S/N OFF 1046 S/N ON 01513"
11/5/2018 9:33:07,5340,BRACKET,BS 529,LEFT TRANSDUCER BRACKET WAS CRACKED. REPLACED THE BRACKET.
10/20/2014 12:07:03,5210,HANDLE,PAX DOOR,54953-8000-0016 PAX DOOR OUTER HANDLE IS CRACKED.
10/20/2014 12:07:03,5210,DRAG ANGLE,PAX DOOR,54953-8000-0006 PAX DOOR STAIR AFT DRAG ANGLE CRACKED.
10/20/2014 12:07:03,5540,HINGE FITTING,RUDDER,54953-3000-0039 RUDDER UPPER CTR HINGE FITTING LOWER HALF GOUGED.
5/4/2012 6:35:59,3251,CONTROL UNIT,NLG STEERING,"STEERING INOPERATIVE CAUTION ON CLIMBOUT. WOULD NOT RESET IAW QRH. MESSAGE CLEARED WITH STEERING OFF. EMERGENCY DECLARED, LANDED UNEVENTFULLY. DUPLICATED FAULT, FOUND ECU DOES NOT GO INTO AIR MODE INTERMITTENTLY, REPLACED ECU IAW AMM 32-41-01. STEERING OPS CK GOOD."
1/5/2007 11:48:53,2621,FIRE BOTTLE,,"DURING SERVICE CHECK, FOUND ENGINE FIRE BOTTLES NR 1 AND NR 2 DISCHARGED. REMOVED AND REPLACED FIRE BOTTLES NR 1 AND NR 2 IAW CRJ 26-21-07. OPS CHECK GOOD. (K)"
12/29/2005 9:38:26,3030,COMPUTER,ZONE 221,RT AOA HEAT FAIL MESSAGE AFTER TAKEOFF. REMOVED AND REPLACED ADHC NR 2 (AIR DATA HEAT CONTROLLER) IAW AMM. OPS TEST GOOD. (K)
6/11/2007 8:21:49,5210,SKIN,PAX DOOR,"PAX DOOR AFT SIDE SKIN CRACKED APPROX .2 INCH LONG. (M) MAINTENANCE CUT OUT DAMAGED SKIN AND INSTALLED REPAIR DOUBLER IAW REO 601R-52-11-702, REV A. (K)"
6/11/2007 8:25:29,5320,INTERCOSTAL,FUSELAGE,"LEFT FS 84 INTERCOSTAL CRACKED APPROX .1 INCH LONG AT LBL 36 FLOOR SUPPORT BEAM. (M) MAINTENANCE CUT AWAY DAMAGED FLANGE AND INSTALLED REPAIR FLANGE IAW REO 601R-53-41-059, REV A AND BSC SR 601R-53-0030A. (K)"
6/11/2007 8:24:10,5320,INTERCOSTAL,BS 484,"RIGHT FS 484 INTERCOSTAL CRACKED APPROX .1 INCH LONG AT RBL 36 FLOOR SUPPORT BEAM. (M) MAINTENANCE CUT AWAY DAMAGED FLANGE AND INSTALLED REPAIR FLANGE IAW REO 601R53-41-059, REV A AND BSC SR 601R-53-0030A. (K)"
6/11/2007 8:22:57,5210,ANGLE,PAX DOOR,"PAX DOOR ANGLE CRACKED APPROX .5 INCH LONG. (M) MAINTENANCE CUT OUT DAMAGED SECTION OF ANGLE AND INSTALLED REPAIR ANGLE AND DOUBLERS IAW REO 601R-52-11-513, REV A. (K)"
6/11/2007 8:20:34,5210,SKIN,PAX DOOR,"PAX DOOR FORWARD SIDE SKIN CRACKED APPROX .4 INCH LONG. (M) MAINTENANCE CUT OUT DAMAGED SKIN AND INSTALLED REPAIR DOUBLER IAW REO 601R-52-11-702, REV A. (K)"
9/26/2016 8:57:01,5320,INTERCOSTAL,FUSELAGE,FS 621 TO FS 625 INTERCOSTAL MEMBER AT STR 13L IS CRACKED.
9/26/2016 8:57:01,5340,ATTACH ANGLE,FUSELAGE,"RIGHT WING TO FUSELAGE PANEL ATTACH STRUCTURE, FS471.00 IS CRACKED."
10/3/2016 9:07:50,5753,SKIN,TE FLAP VANE,LT IB FLAP VANE IB LE CHAFED BY STOP.
8/1/2016 8:21:45,5100,UNKNOWN,,"ABORTED TAKE OFF DUE TO STRONG PULL TO THE RIGHT, BTMS READS 4,5,3,2 ABORTED AT 50 KNOTS."
9/26/2016 8:57:01,5340,ATTACH ANGLE,FUSELAGE,LEFT WING TO FUSELAGE PANEL ATTACH STRUCTURE FS 461 IS CRACKED.
10/3/2016 9:07:50,5311,FRAME,FUSELAGE,FRAME 333 HAS CORROSION ON THE FWD SIDE BETWEEN STR 23R AND 22R.
10/3/2016 9:07:50,5320,DOUBLER,FUSELAGE,RT FLOOR SILL DOUBLER FS 317 HAS CORROSION.
10/3/2016 9:07:50,5340,ATTACH ANGLE,FUSELAGE,LT WING TO FUSELAGE PNL ATTACH STRUCTURE FS 476.00 IS CRACKED.
10/3/2016 9:07:50,5340,ATTACH ANGLE,FUSELAGE,RT WING TO FUSELAGE PNL ATTACH STRUCTURE FS 469.65 IS CRACKED.
10/3/2016 9:07:50,5311,FRAME,FUSELAGE,FRAME FS333 HAS CORROSION ON AFT SIDE BETWEEN STR 26L AND 24R.
10/3/2016 9:07:50,5753,SKIN,TE FLAP VANE,RT WING IB FLAP VANE CTR LE IS CHAFED AT STOP.
10/3/2016 9:07:50,5320,ATTACH FITTING,FUSELAGE,SERVICE DOOR SILL ANGLE ATTACH FITTING AT FS 319.70 HAS CORROSION.
10/3/2016 9:07:50,5320,INTERCOSTAL,FUSELAGE,INTERCOSTAL THAT SITS ON TOP OF STR 25R HAS CORROSION ON BOTH SIDES BETWEEN FRAMES 349 AND 333.
10/3/2016 9:07:50,5730,PANEL,RT WING,"RT WING LEADING EDGE, FUELING POINT ASSY, O/B SIDE PANEL IS CRACKED AT THE LOWER AFT CORNER."
8/21/2008 12:24:45,2750,FLAP SYSTEM,TE FLAPS,"AFTER TAKEOFF ""FLAPS FAIL"" MESSAGE. FLAPS FAILED AT 20 DEGREES. COMPLIED WITH QRH. LANDING WEIGHT WITHIN LIMITS (46,400 LBS), BRAKE TEMPERATURES NORMAL. COMPLIED WITH RESET PROCEDURE IAW AWAC SUPP 98-018B STEPS 1.3 AND 1.4. FLAP SYSTEM RESET OK. (S)"
1/7/2011 6:34:11,5280,DOOR,RT MLG,RT MLG DOOR L/E HAS CHAFING DAMAGE IN 2 PLACES. REPAIRED CHAFE DAMAGE ON RT MLG DOOR L/E IAW REO 601R-52-82-297.
1/7/2011 6:37:35,5753,HINGE FITTING,TE FLAP,LT INBD FLAP HINGE BOX CHANGE BLENDED OUT DAMAGE IAW REO 601R-57-21-1371.
1/7/2011 6:43:15,5312,ANGLE,FUSELAGE,"FS559 PRESSURE BULKHEAD REQ`S REO 601R-53-41-1116 CURRENT REVISION TO BE COMPLIED WITH IAW CUSTOMER REQUEST. COMPIED WITH THE REPAIR & REINFORCEMENT OF THE FS559 LOWER CAP ANGLES AT BL9 & 1/8 LT & RT SIDE IAW REO 601R-53-41-1116, REV B."
1/7/2011 6:53:36,5755,SKIN,SPOILER,"RT INBD GROUND SPOILER LWR SKIN HAS MULTIPLE DENTS. REMOVED PAINT ONLY, FOUND 1 DENT TAP TEST NDI AND RESTORED FINISH IAW SRM 51-21-11, 51-25-16, 51-25-06, 51-72-00 AND REO 601R-57-71-252."
1/7/2011 7:00:12,5414,SEPARATOR,LT PYLON,LT PYLON PANEL 412DB SEPARATORS ARE KNIFE EDGE. R & R SEPARATORS IAW SRM 51-42-06.
1/7/2011 7:04:26,5414,ANGLE,LT PYLON,LT PYLON PANDL 412BT ANGLE CHAFED THRU. REMOVED UNSERVICEABLE ANGLE FROM LT PYLON PANEL 412BT. INSTALLED SERVICEABLE ANGLE PN 601-37003-183 ON LT PYLON PANEL 412BT.
3/18/2011 13:39:09,3297,WIRE HARNESS,ANTI SKID SYS,"ANTISKID OTBD FAIL OCCURRED AFTER T/O AND RT THRUST REVERSER UNSAFE, PERFORMED QRH, DIVERTED, ANTISKID OTBD MESSAGE REOCCURRED ON LANDING. CHANGED ANTISKID SUB ASSY HARNESS, OPS CK GOOD."
1/7/2011 6:49:20,5312,ANGLE,FUSELAGE,"FS559 PRESSURE BULKHEAD REQ`S REO 601R-53-41-260, 601R-53-41-609 CURRENT REVISIONS TO BE COMPLIED WITH IAW CUSTOMER REQUEST. COMPLIED WITH REPAIR OF FS 559. PRESSURE BULKHEAD IAW CUSTOMER REQUEST BY FULL INCORPORATION OF REO 601R-53-41-260 REV E. INCLUDING DEVIATIONS REO`S 601R-53-41-609, REV B DEVIATION E & 601R-53-41-1326 LT & RT LBL27-RBL27."
1/7/2011 6:56:49,5320,FITTING,FUSELAGE,"RT RBL9 BATHTUB FITTING CRACKED. REMOVED UNSERVICEABLE BATHTUB FITTING, INSTALLED SERVICEABLE BATH TUBE FITTING PN 600-31168-19 IAW SRM 51-42-21."
1/7/2011 7:07:45,5414,RETAINER,LT PYLON,LT PYLON PANEL 412DB HAS A CRACKED SEAL RETAINER. R & R SEAL RETAINER IAW SRM 51-42-06.
